hashedEmail,start_time,end_time,original_start_time,original_end_time
5e0beb10f6163a508622ef25220d780bdd012a89dee571db77fc502980c0e57d,4:48:00 AM,4:57:00 AM,1.72629E+12,1.72629E+12
f4f29f2465743ead8c3ce02fc84542afe33ae3c95ef56a42b8f7785550fe9e4a,7:20:00 AM,7:47:00 AM,1.71749E+12,1.71749E+12
42eafe96ed5c1684e3b5cc614d1b01a117173d3ec6898abcf1177d9822bd39f7,10:43:00 PM,10:49:00 PM,1.71953E+12,1.71953E+12
88247d9a46fc214a12485dcbcbb03a8ddebfe8c1ec5fe209cd660147625c8e62,7:44:00 PM,7:54:00 PM,1.72099E+12,1.72099E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,7:50:00 PM,8:42:00 PM,1.72202E+12,1.72203E+12
0088b5e134c3f0498a18c7ea6b8d77b4b0ff1636fc93355ccc95b45423367832,11:12:00 PM,12:13:00 AM,1.71642E+12,1.71642E+12
a175d4741dc84e6baf77901f6e8e0a06f54809a34e6b5211159bced346f7fb3e,7:12:00 PM,8:10:00 PM,1.72582E+12,1.72583E+12
f6daba428a5e19a3d47574858c13550499be23603422e6a0ee9728f8b53e192d,3:07:00 PM,3:29:00 PM,1.72598E+12,1.72598E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,3:20:00 PM,3:34:00 PM,1.71484E+12,1.71484E+12
b3510c708bd50bf9f75e6e02bb6fe14edb705e0ea671ee769a45c613750e8b58,3:39:00 AM,3:55:00 AM,1.72482E+12,1.72482E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,5:21:00 AM,6:23:00 AM,1.7186E+12,1.71861E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,2:43:00 AM,2:49:00 AM,1.72429E+12,1.72429E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,11:47:00 PM,1:09:00 AM,1.72048E+12,1.72049E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,4:20:00 AM,4:30:00 AM,1.71428E+12,1.71428E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,2:58:00 AM,4:49:00 AM,1.71816E+12,1.71817E+12
18936844e06b6c7871dce06384e2d142dd86756941641ef39cf40a9967ea14e3,10:36:00 PM,11:36:00 PM,1.72031E+12,1.72031E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,3:33:00 AM,3:39:00 AM,1.72041E+12,1.72041E+12
9782452b8e41d1f140374eec34c84f464df6ed12e2777e5b4f7150912b8ab78c,6:33:00 AM,8:33:00 AM,1.71757E+12,1.71758E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,3:09:00 AM,3:29:00 AM,1.71756E+12,1.71756E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,6:06:00 PM,6:14:00 PM,1.71943E+12,1.71943E+12
e3e1bef1ce259c995332635c0ec630a575713451cbe742d7ca93e4c03d0826df,6:39:00 AM,6:42:00 AM,1.72189E+12,1.72189E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,12:33:00 AM,2:05:00 AM,1.72619E+12,1.72619E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,12:49:00 AM,12:54:00 AM,1.71357E+12,1.71357E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,2:50:00 AM,4:46:00 AM,1.72421E+12,1.72422E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,8:39:00 PM,9:29:00 PM,1.71909E+12,1.71909E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,2:51:00 AM,3:26:00 AM,1.7192E+12,1.7192E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,3:09:00 AM,7:23:00 AM,1.72404E+12,1.72405E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,1:11:00 AM,3:28:00 AM,1.7147E+12,1.71471E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,10:22:00 PM,10:27:00 PM,1.71953E+12,1.71953E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,3:59:00 AM,4:45:00 AM,1.71868E+12,1.71869E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,6:30:00 AM,6:42:00 AM,1.7193E+12,1.7193E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,7:22:00 AM,9:54:00 AM,1.72518E+12,1.72518E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,4:31:00 PM,7:06:00 PM,1.71959E+12,1.7196E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,2:46:00 PM,5:01:00 PM,1.71613E+12,1.71614E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,1:03:00 AM,2:25:00 AM,1.71807E+12,1.71807E+12
f6daba428a5e19a3d47574858c13550499be23603422e6a0ee9728f8b53e192d,10:21:00 PM,11:17:00 PM,1.71495E+12,1.71495E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,12:35:00 AM,12:39:00 AM,1.71737E+12,1.71738E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,9:58:00 PM,10:45:00 PM,1.71503E+12,1.71504E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,7:13:00 PM,7:22:00 PM,1.72202E+12,1.72202E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,5:06:00 AM,5:59:00 AM,1.72188E+12,1.72189E+12
5baba1651a0b92788bc0d6dcdf00be64af1cf9f0015bbeed204ddabd1d872e83,5:47:00 AM,6:30:00 AM,1.71247E+12,1.71247E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,9:13:00 PM,10:14:00 PM,1.72695E+12,1.72696E+12
71453e425f07d10da4fa2b349c83e73ccdf0fb3312f778b35c5802c3292c87bd,7:00:00 AM,7:21:00 AM,1.71956E+12,1.71956E+12
6fa105fac7f4f37350f21830db78cde153d8edda41d6f4f2d48c9785d605c5e5,8:23:00 PM,8:30:00 PM,1.72306E+12,1.72306E+12
b3510c708bd50bf9f75e6e02bb6fe14edb705e0ea671ee769a45c613750e8b58,11:36:00 PM,2:36:00 AM,1.72454E+12,1.72455E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,2:58:00 AM,3:03:00 AM,1.71954E+12,1.71954E+12
2917e2dacafed92d017b9f356ce90a442bea6e4ad59dbbb484a920398acb8974,4:44:00 AM,4:49:00 AM,1.71713E+12,1.71713E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,3:06:00 AM,4:42:00 AM,1.71868E+12,1.71869E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,10:17:00 PM,12:09:00 AM,1.72557E+12,1.72558E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,1:40:00 AM,2:03:00 AM,1.71487E+12,1.71487E+12
c57fa94e436cf49a929d0168e47d26fec3d900b321775e280ef136979c01d5a4,5:19:00 AM,5:27:00 AM,1.71955E+12,1.71955E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,2:56:00 PM,3:57:00 PM,1.71622E+12,1.71622E+12
336adf9b9070abb44eaec22a48b04d8cda6cf0c98a46eef37779a1dcb6f5b4bb,5:39:00 AM,6:48:00 AM,1.72577E+12,1.72578E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,10:47:00 PM,10:51:00 PM,1.7197E+12,1.7197E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,11:13:00 PM,11:23:00 PM,1.71365E+12,1.71366E+12
0d4d71be33e2bc7266ee4983002bd930f69d304288a8663529c875f40f1750f3,5:49:00 PM,6:48:00 PM,1.72504E+12,1.72504E+12
18936844e06b6c7871dce06384e2d142dd86756941641ef39cf40a9967ea14e3,6:49:00 PM,6:55:00 PM,1.71925E+12,1.71926E+12
e74c60a92c0100e7240be56d66969db85856152b048c639331a3595f901461ae,7:11:00 AM,7:17:00 AM,1.71697E+12,1.71697E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,4:11:00 AM,4:31:00 AM,1.7148E+12,1.7148E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,6:33:00 AM,6:53:00 AM,1.7142E+12,1.7142E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,12:04:00 AM,12:21:00 AM,1.71374E+12,1.71375E+12
f6daba428a5e19a3d47574858c13550499be23603422e6a0ee9728f8b53e192d,10:24:00 PM,11:33:00 PM,1.71244E+12,1.71245E+12
95aa10ff79645508dcff5c08da02a8f6ddd9016b44fb469347e5739b8865c613,5:28:00 PM,5:36:00 PM,1.71415E+12,1.71415E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,9:36:00 PM,1:14:00 AM,1.72505E+12,1.72507E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,2:25:00 AM,3:38:00 AM,1.71859E+12,1.7186E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,11:48:00 PM,11:52:00 PM,1.71927E+12,1.71927E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,3:52:00 AM,4:48:00 AM,1.72404E+12,1.72404E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,2:13:00 PM,3:19:00 PM,1.71786E+12,1.71786E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,9:04:00 PM,9:38:00 PM,1.71434E+12,1.71434E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,11:47:00 PM,1:13:00 AM,1.72506E+12,1.72507E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,3:11:00 AM,3:59:00 AM,1.71859E+12,1.7186E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,11:40:00 PM,12:11:00 AM,1.7153E+12,1.7153E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,11:24:00 PM,12:16:00 AM,1.71435E+12,1.71435E+12
f6daba428a5e19a3d47574858c13550499be23603422e6a0ee9728f8b53e192d,8:46:00 PM,9:48:00 PM,1.71365E+12,1.71365E+12
e74c60a92c0100e7240be56d66969db85856152b048c639331a3595f901461ae,12:49:00 AM,12:54:00 AM,1.7153E+12,1.7153E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,12:28:00 AM,1:25:00 AM,1.71807E+12,1.71807E+12
a175d4741dc84e6baf77901f6e8e0a06f54809a34e6b5211159bced346f7fb3e,3:24:00 AM,5:29:00 AM,1.7224E+12,1.7224E+12
8e0aac3020b3fd9cdef4840b533b4b105aaf1ce1f6f2df3f328ba2a44cecfdc1,12:22:00 AM,2:12:00 AM,1.72688E+12,1.72688E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,6:56:00 AM,7:00:00 AM,1.72189E+12,1.72189E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,7:55:00 AM,8:02:00 AM,1.71861E+12,1.71861E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,6:48:00 AM,7:42:00 AM,1.71411E+12,1.71412E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,5:27:00 PM,5:35:00 PM,1.72297E+12,1.72297E+12
c57fa94e436cf49a929d0168e47d26fec3d900b321775e280ef136979c01d5a4,2:30:00 AM,3:27:00 AM,1.72594E+12,1.72594E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,5:26:00 PM,7:31:00 PM,1.72659E+12,1.7266E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,8:33:00 PM,9:45:00 PM,1.72652E+12,1.72652E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,2:29:00 AM,4:00:00 AM,1.71721E+12,1.71721E+12
f6daba428a5e19a3d47574858c13550499be23603422e6a0ee9728f8b53e192d,4:37:00 PM,6:37:00 PM,1.71847E+12,1.71848E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,3:21:00 AM,4:05:00 AM,1.7154E+12,1.7154E+12
f6daba428a5e19a3d47574858c13550499be23603422e6a0ee9728f8b53e192d,11:40:00 PM,12:55:00 AM,1.71495E+12,1.71496E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,5:30:00 PM,6:13:00 PM,1.71605E+12,1.71606E+12
80afc8e7137de6a232421e926c1e6e64ddeef1d8157c4439746bc00fcf91e8a7,3:25:00 AM,5:21:00 AM,1.72516E+12,1.72517E+12
42eafe96ed5c1684e3b5cc614d1b01a117173d3ec6898abcf1177d9822bd39f7,4:23:00 AM,4:27:00 AM,1.71506E+12,1.71506E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,5:44:00 AM,7:12:00 AM,1.72431E+12,1.72431E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,5:27:00 AM,5:32:00 AM,1.71731E+12,1.71731E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,6:09:00 PM,6:34:00 PM,1.71562E+12,1.71563E+12
c57fa94e436cf49a929d0168e47d26fec3d900b321775e280ef136979c01d5a4,2:29:00 AM,3:54:00 AM,1.72265E+12,1.72266E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,3:27:00 AM,3:57:00 AM,1.72188E+12,1.72188E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,9:41:00 PM,10:19:00 PM,1.72004E+12,1.72005E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,12:07:00 AM,1:00:00 AM,1.71565E+12,1.71565E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,2:59:00 PM,4:34:00 PM,1.71846E+12,1.71847E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,2:22:00 AM,3:37:00 AM,1.71721E+12,1.71721E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,2:22:00 AM,3:19:00 AM,1.71954E+12,1.71954E+12
e3e1bef1ce259c995332635c0ec630a575713451cbe742d7ca93e4c03d0826df,6:46:00 AM,6:50:00 AM,1.72189E+12,1.72189E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,9:36:00 PM,1:51:00 AM,1.72272E+12,1.72274E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,4:24:00 AM,4:29:00 AM,1.71825E+12,1.71825E+12
e74c60a92c0100e7240be56d66969db85856152b048c639331a3595f901461ae,6:22:00 AM,6:26:00 AM,1.71696E+12,1.71696E+12
90f1495942837b1cde67cc9e3119421e38183502a4c6dee304df3bf0c21e0dd0,12:52:00 AM,1:08:00 AM,1.72403E+12,1.72403E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,11:44:00 PM,12:16:00 AM,1.71824E+12,1.71824E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,4:59:00 AM,5:04:00 AM,1.72257E+12,1.72258E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,7:04:00 PM,8:01:00 PM,1.72029E+12,1.7203E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,5:26:00 AM,6:09:00 AM,1.72111E+12,1.72111E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,10:03:00 PM,11:46:00 PM,1.71788E+12,1.71789E+12
5c27e8b9fed2816b006dc8397ec04470b59339fd591a46a3eb7951b939b72984,8:49:00 PM,9:46:00 PM,1.71969E+12,1.7197E+12
f6daba428a5e19a3d47574858c13550499be23603422e6a0ee9728f8b53e192d,2:39:00 AM,3:24:00 AM,1.72015E+12,1.72015E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,1:43:00 AM,5:58:00 AM,1.72179E+12,1.7218E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,6:12:00 AM,9:19:00 AM,1.71593E+12,1.71594E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,2:52:00 AM,3:18:00 AM,1.71661E+12,1.71661E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,5:53:00 AM,5:58:00 AM,1.71904E+12,1.71904E+12
96e190b0bf3923cd8d349eee467c09d1130af143335779251492eb4c2c058a5f,5:50:00 AM,6:25:00 AM,1.71895E+12,1.71895E+12
b3510c708bd50bf9f75e6e02bb6fe14edb705e0ea671ee769a45c613750e8b58,12:27:00 AM,12:42:00 AM,1.72368E+12,1.72368E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,8:53:00 PM,10:23:00 PM,1.71892E+12,1.71892E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,12:42:00 AM,1:08:00 AM,1.71496E+12,1.71496E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,3:25:00 PM,6:04:00 PM,1.72503E+12,1.72504E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,10:19:00 PM,1:20:00 AM,1.71607E+12,1.71608E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,5:22:00 PM,6:02:00 PM,1.71631E+12,1.71631E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,3:57:00 AM,4:28:00 AM,1.71877E+12,1.71877E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,9:28:00 AM,9:33:00 AM,1.71905E+12,1.71905E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,7:33:00 AM,7:37:00 AM,1.72189E+12,1.72189E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,2:49:00 AM,3:43:00 AM,1.72188E+12,1.72188E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,4:00:00 AM,4:06:00 AM,1.71998E+12,1.71998E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,11:59:00 PM,2:14:00 AM,1.71962E+12,1.71963E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,6:09:00 AM,7:39:00 AM,1.72733E+12,1.72734E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,6:09:00 PM,6:17:00 PM,1.71467E+12,1.71467E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,4:02:00 AM,5:39:00 AM,1.72145E+12,1.72145E+12
e3e1bef1ce259c995332635c0ec630a575713451cbe742d7ca93e4c03d0826df,7:22:00 AM,7:26:00 AM,1.72189E+12,1.72189E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,3:16:00 AM,3:22:00 AM,1.72214E+12,1.72214E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,6:21:00 AM,6:50:00 AM,1.71662E+12,1.71662E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,10:06:00 PM,10:10:00 PM,1.71313E+12,1.71313E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,11:21:00 PM,12:02:00 AM,1.71582E+12,1.71582E+12
0d4d71be33e2bc7266ee4983002bd930f69d304288a8663529c875f40f1750f3,10:44:00 PM,11:20:00 PM,1.72514E+12,1.72515E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,12:37:00 AM,1:11:00 AM,1.71677E+12,1.71677E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,4:25:00 AM,5:32:00 AM,1.72041E+12,1.72042E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,4:34:00 AM,4:38:00 AM,1.7186E+12,1.7186E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,7:25:00 AM,7:29:00 AM,1.72189E+12,1.72189E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,7:43:00 AM,10:24:00 AM,1.71818E+12,1.71819E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,1:48:00 AM,2:10:00 AM,1.71643E+12,1.71643E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,4:05:00 AM,6:06:00 AM,1.71851E+12,1.71852E+12
7d71c49cbbce8dcf0276b2bfecfa2d16f22cb31a4024556d6085884298f2ee8d,7:50:00 PM,7:58:00 PM,1.7152E+12,1.7152E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,3:34:00 PM,4:27:00 PM,1.72391E+12,1.72391E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,3:29:00 AM,4:38:00 AM,1.71453E+12,1.71454E+12
18936844e06b6c7871dce06384e2d142dd86756941641ef39cf40a9967ea14e3,5:46:00 AM,6:21:00 AM,1.71964E+12,1.71964E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,6:36:00 PM,8:01:00 PM,1.7215E+12,1.72151E+12
5a340c0e3d1aa3e579efc625bd3e5bca7fc25f7115b68e9411f457464bfd3df4,3:28:00 AM,3:32:00 AM,1.71955E+12,1.71955E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,2:31:00 AM,2:39:00 AM,1.71902E+12,1.71902E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,11:52:00 PM,11:58:00 PM,1.71824E+12,1.71824E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,4:45:00 AM,5:26:00 AM,1.71497E+12,1.71497E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,5:01:00 AM,5:34:00 AM,1.72214E+12,1.72214E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,4:20:00 AM,4:29:00 AM,1.72223E+12,1.72223E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,3:21:00 AM,3:41:00 AM,1.71954E+12,1.71955E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,3:04:00 AM,3:43:00 AM,1.71583E+12,1.71583E+12
18936844e06b6c7871dce06384e2d142dd86756941641ef39cf40a9967ea14e3,9:17:00 PM,10:29:00 PM,1.71961E+12,1.71961E+12
722ab6d91280c439f2780767a1250889e93f75fc0ba0bc48175da022ab3e9ea9,1:31:00 AM,1:36:00 AM,1.71954E+12,1.71954E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,4:13:00 AM,5:29:00 AM,1.71851E+12,1.71852E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,9:28:00 PM,9:39:00 PM,1.7235E+12,1.7235E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,9:09:00 PM,9:15:00 PM,1.7197E+12,1.7197E+12
20ae3f8b5323674fe6e537bc91928841cfc2a00c1b36522fd25370bb6fa89d36,8:03:00 PM,8:14:00 PM,1.71857E+12,1.71857E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,5:26:00 AM,5:35:00 AM,1.72335E+12,1.72335E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,3:30:00 AM,3:52:00 AM,1.72041E+12,1.72041E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,10:12:00 PM,10:20:00 PM,1.72402E+12,1.72402E+12
f6daba428a5e19a3d47574858c13550499be23603422e6a0ee9728f8b53e192d,2:30:00 AM,3:54:00 AM,1.72265E+12,1.72266E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,12:20:00 AM,12:28:00 AM,1.71927E+12,1.71928E+12
a175d4741dc84e6baf77901f6e8e0a06f54809a34e6b5211159bced346f7fb3e,3:11:00 AM,5:12:00 AM,1.72481E+12,1.72482E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,5:45:00 AM,6:57:00 AM,1.71722E+12,1.71723E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,7:28:00 PM,8:27:00 PM,1.71762E+12,1.71762E+12
18936844e06b6c7871dce06384e2d142dd86756941641ef39cf40a9967ea14e3,4:30:00 PM,5:15:00 PM,1.72028E+12,1.72029E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,8:45:00 AM,8:49:00 AM,1.7136E+12,1.7136E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,9:36:00 PM,9:40:00 PM,1.72004E+12,1.72004E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,7:22:00 AM,7:26:00 AM,1.72189E+12,1.72189E+12
f2826fb8dbce4d450348f99cb27ade184b713998d9679780442efaaf218038f2,4:28:00 PM,6:19:00 PM,1.72469E+12,1.7247E+12
